"store","websites","attribute_set","type","sku","age","gender","size","dimension","visibility","featured","status","store_id","product_type_id"
"admin","base","Default","simple","Minky.CB-ISSMA","8歲以下","男,女",,"Hooded Towel X 1 -38"" X 38""(約97 X 97cm)/ Washcloth X 1- 8”x 8”(約20 X 20 cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","Minky.CP-ISSMA","8歲以下","男,女",,"Hooded Towel X 1 -38"" X 38""(約97 X 97cm)/ Washcloth X 1- 8”x 8”(約20 X 20 cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","ZF.LPK-ISSMA","8歲以下","男,女",,"Hooded Towel X 1 -38"" X 38""(約97 X 97cm)/ Washcloth X 1- 8”x 8”(約20 X 20 cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","ZF.BLCW-ISSMA","8歲以下","男,女",,"Hooded Towel X 1 -38"" X 38""(約97 X 97cm)/ Washcloth X 1- 8”x 8”(約20 X 20 cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","ZF.ZBR-ISSMA","8歲以下","男,女",,"Hooded Towel X 1 -38"" X 38""(約97 X 97cm)/ Washcloth X 1- 8”x 8”(約20 X 20 cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","ZF.GRF-ISSMA","8歲以下","男,女",,"Hooded Towel X 1 -38"" X 38""(約97 X 97cm)/ Washcloth X 1- 8”x 8”(約20 X 20 cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","Airplane-ISSMA","8歲以下","男,女",,"Hooded Towel X-1, 97cm X 97cm/Washcloth X -1, 20 X 20 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","Buttrfly-ISSMA","8歲以下","男,女",,"Hooded Towel X-1, 97cm X 97cm/Washcloth X -1, 20 X 20 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","LemonHrt-ISSMA","8歲以下","男,女",,"Hooded Towel X-1, 97cm X 97cm/Washcloth X -1, 20 X 20 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","UrbanZoo-ISSMA","8歲以下","男,女",,"Hooded Towel X-1, 97cm X 97cm/Washcloth X -1, 20 X 20 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","Monkeys-ISSMA","8歲以下","男,女",,"Hooded Towel X-1, 97cm X 97cm/Washcloth X -1, 20 X 20 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1127B-MAGBB","0-3個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1128G-MAGBB","0-3個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1422G-3M-MAGBB","3-6個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1423B-3M-MAGBB","3-6個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1520G-NB-MAGBB","0-3個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1521B-NB-MAGBB","0-3個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1524G-6M-MAGBB","6-9個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1525B-6M-MAGBB","6-9個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1526G-3M-MAGBB","3-6個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1526G-6M-MAGBB","6-9個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1526G-9M-MAGBB","9-12個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1527B-3M-MAGBB","3-6個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1527B-6M-MAGBB","6-9個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1527B-9M-MAGBB","9-12個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1528G-6M-MAGBB","6-9個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1528G-9M-MAGBB","9-12個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1529B-6M-MAGBB","6-9個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1529B-9M-MAGBB","9-12個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1730G-9M-MAGBB","9-12個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1731B-9M-MAGBB","9-12個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1820G-3M-MAGBB","3-6個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1820G-6M-MAGBB","6-9個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1820G-9M-MAGBB","9-12個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1821B-3M-MAGBB","3-6個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1821B-6M-MAGBB","6-9個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1821B-9M-MAGBB","9-12個月","男",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","TYPZSS-PK","２歲以上","男,女",,"26.67 cm x 26.67 cm/0.45kg","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","FFKIKO-PK","1歲以上","男,女",,"40.64 cm X 28 cm X 38.1cm / 1.8公斤","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","FFLILA-PK","1歲以上","男,女",,"40.64 cm X 28 cm X 38.1cm / 1.8公斤","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KBCHO003-KBOOST","耐重達136公斤","男,女",,"<li>適用於對角距離49.5cm到76.2cm的四腳座椅</li>
<li>2階段高度可選擇9.5cm/11.4cm</li>
<li>收合後增高架大小約16.5cm x 30cm</li>
<li>重量約1.5公斤</li>","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KBGRE000-KBOOST","耐重達136公斤","男,女",,"<li>適用於對角距離49.5cm到76.2cm的四腳座椅</li>
<li>2階段高度可選擇9.5cm/11.4cm</li>
<li>收合後增高架大小約16.5cm x 30cm</li>
<li>重量約1.5公斤</li>","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KBNAT001-KBOOST","耐重達136公斤","男,女",,"<li>適用於對角距離49.5cm到76.2cm的四腳座椅</li>
<li>2階段高度可選擇9.5cm/11.4cm</li>
<li>收合後增高架大小約16.5cm x 30cm</li>
<li>重量約1.5公斤</li>","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CHTSLS3BL-LTGF","0-6個月","男,女",,"約39x 62公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CHTSLS3CR-LTGF","0-6個月","男,女",,"約39x 62公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CHTSLS3PK-LTGF","0-6個月","男,女",,"約39x 62公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MSNDSLS3BL-LTGF","3-6個月","男,女",,"約39x 62公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MSNDSLS3CE-LTGF","3-6個月","男,女",,"約39x 62公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MSNDSLS3PK-LTGF","3-6個月","男,女",,"約39x 62公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MSLNDSK3BL-LTGF","3-6個月","男,女",,"約39x 62公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","LXDBLGBL-LTGF","新生","男,女",,"40 x 40 cm公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","LXDBLGPK -LTGF","新生","男,女",,"40 x 40 cm公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","LXDRLGBL-LTGF","3個月以上","男,女",,"18 x 15 x 7公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","LXDRLGPK-LTGF","3個月以上","男,女",,"18 x 15 x 7公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CHCFBLYSV-LTGF","新生","男,女",,"約35.5cm x35.5公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CHTWPK-LTGF","新生","男,女",,"連帽浴巾約104x61公分、毛巾約23x23公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CHTWBL-LTGF","新生","男,女",,"連帽浴巾約104x61公分、毛巾約23x23公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MSCBKTPK-LTGF","新生","男,女",,"約117 x112cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MSCBKTBL-LTGF","新生","男,女",,"約117 x112cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MSCBKTSV-LTGF","新生","男,女",,"約117 x112cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","LXDPLGBL-LTGF","新生","男,女",,"30 x 23公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","LXDPLGCE-LTGF","新生","男,女",,"30 x 23公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1001-LILACOSM","1歲以上","女",,"14ml/液態0.5oz.","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1002-LILACOSM","1歲以上","女",,"14ml/液態0.5oz.","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1005-LILACOSM","1歲以上","女",,"14ml/液態0.5oz.","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1006-LILACOSM","1歲以上","女",,"14ml/液態0.5oz.","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1007-LILACOSM","1歲以上","女",,"14ml/液態0.5oz.","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1012-LILACOSM","1歲以上","女",,"14ml/液態0.5oz.","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1200-LILACOSM","1歲以上","女",,"液體2oz","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","1305-LILACOSM","1歲以上","女",,"14ml/液態0.5oz.","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MMYellow-MM","10個月以上","男,女",,"約13.5x10x10公分、96公克","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MMPink-MM","10個月以上","男,女",,"約13.5x10x10公分、96公克","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MMBlue-MM","10個月以上","男,女",,"約13.5x10x10公分、96公克","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","SSSensor-CLOUDB","新生","男,女",,"約18x20x28公分","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","TTBlue-CLOUDB","２歲以上","男,女",,"約36cm L x 10cm H","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","TTPurple-CLOUDB","２歲以上","男,女",,"約36cm L x 10cm H","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","TLBPink-CLOUDB","3歲以上","男,女",,"30cm x 18cm x 9cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","TRTAqua-CLOUDB","3歲以上","男,女",,"30長x19寬x10高cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2C-FU-1-PLUIE","1-3歲","女",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2B-FU-6-PLUIE",,"女","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2U-FU-PLUIE","1-6歲","女",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2C-FU-2-PLUIE","2-4歲 ","女",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2C-FU-4-PLUIE","4-6歲","女",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2B-FU-8-PLUIE",,"女","Size 8","鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-FP-1-PLUIE","1-3歲","女",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-FP-2-PLUIE","2-4歲 ","女",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-FP-4-PLUIE","4-6歲","女",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-FP-6-PLUIE",,"女","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RU-FP-PLUIE","1-6歲","女",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-CD-1-PLUIE","1-3歲","女",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-CD-2-PLUIE","2-4歲 ","女",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-CD-4-PLUIE","4-6歲","女",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-CD-6-PLUIE",,"女","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-CD-8-PLUIE",,"女","Size 8","鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RU-CD-PLUIE","1-6歲","女",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-CC-1-PLUIE","1-3歲","男",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-CC-2-PLUIE","2-4歲 ","男",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-CC-4-PLUIE","4-6歲","男",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-CC-6-PLUIE",,"男","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-CC-8-PLUIE",,"男","Size 8","雨鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-CC-10-PLUIE",,"男","Size 10","雨鞋內墊約18.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RU-CC-PLUIE","1-6歲","男",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-NB-1-PLUIE","1-3歲","男",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-NB-2-PLUIE","2-4歲 ","男",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-NB-4-PLUIE","4-6歲","男",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-NB-6-PLUIE",,"男","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-NB-8-PLUIE",,"男","Size 8","雨鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-NB-10-PLUIE",,"男","Size 10","雨鞋內墊約18.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RU-NB-PLUIE","1-6歲","男",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-PD-1-PLUIE","1-3歲","女",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-PD-2-PLUIE","2-4歲 ","女",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-PD-4-PLUIE","4-6歲","女",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-PD-6-PLUIE",,"女","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-PD-8-PLUIE",,"女","Size 8","雨鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-PD-10-PLUIE",,"女","Size 10","雨鞋內墊約18.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RU-PD-PLUIE","1-6歲","女",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-GP-1-PLUIE","1-3歲","男,女",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-GP-2-PLUIE","2-4歲 ","男,女",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-GP-4-PLUIE","4-6歲","男,女",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-GP-6-PLUIE",,"男,女","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-GP-8-PLUIE",,"男,女","Size 8","雨鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-GP-10-PLUIE",,"男,女","Size 10","雨鞋內墊約18.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RU-GP-PLUIE","1-6歲","男,女",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-RK-1-PLUIE","1-3歲","男,女",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-RK-2-PLUIE","2-4歲 ","男,女",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RC-RK-4-PLUIE","4-6歲","男,女",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-RK-6-PLUIE",,"男,女","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-RK-8-PLUIE",,"男,女","Size 8","雨鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-RK-10-PLUIE",,"男,女","Size 10","雨鞋內墊約18.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RU-RK-PLUIE","1-6歲","男,女",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2C-NY-1-PLUIE","1-3歲","男,女",,"肩寬約28cm,總長約43cm,袖長約24cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2C-NY-2-PLUIE","2-4歲 ","男,女",,"肩寬約30cm,總長約48.5cm,袖長約28cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2C-NY-4-PLUIE","4-6歲","男,女",,"肩寬約32cm,總長約58cm,袖長約36cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2B-NY-6-PLUIE",,"男,女","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2B-NY-8-PLUIE",,"男,女","Size 8","雨鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2B-NY-10-PLUIE",,"男,女","Size 10","雨鞋內墊約18.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","R2U-NY-PLUIE","1-6歲","男,女",,"One-size (傘架長度約48cm)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-PS-6-PLUIE",,"女","Size 6","雨鞋內墊約14.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-PS-8-PLUIE",,"女","Size 8","雨鞋內墊約16.5cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CAD-walrus-3SP",,"男,女",,"約38 x 38 cm(含提帶) / 38 x 14 cm(袋身)","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BOX-dragon-3SP",,"男,女",,"約33 x 33 x 33 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BOX-pcock-3SP",,"男,女",,"約33 x 33 x 33 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BOX-unicorn-3SP",,"男,女",,"約33 x 33 x 33 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BIN-bear-3SP",,"男,女",,"高約44 cm / 直徑約43 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BIN-camel-3SP",,"男,女",,"高約44 cm / 直徑約43 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BIN-Owl-3SP",,"男,女",,"高約44 cm / 直徑約43 cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WCJ-NB-LORALIN","0-3個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WCJ-3M-LORALIN"," 3-6個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WCJ-6M-LORALIN"," 6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WCP-NB-LORALIN","0-3個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WCP-3M-LORALIN","3-6個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WCP-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BW-3M-LORALIN","3-6個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BW-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BW-12M-LORALIN","12-18個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BWR-3M-LORALIN","3-6個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BWR-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BWR-12M-LORALIN","12-18個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BWT-3M-LORALIN","3-6個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BWT-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BWT-12M-LORALIN","12-18個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WB-3M-LORALIN","3-6個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WB-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","WB-12M-LORALIN","12-18個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","ZN-LORALIN","0-4個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","ZB-LORALIN","0-4個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","HN-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","HN-12M-LORALIN","12-18個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","HE-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","HE-12M-LORALIN","12-18個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","OG-3M-LORALIN","3-6個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","OG-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","OG-12M-LORALIN","12-18個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BUS-LORALIN","0-4個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","BNS-LORALIN","0-4個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-3M-LORALIN","3-6個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RB-6M-LORALIN","6-12個月","男,女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RDM2T-EROSE","2-3歲","女",,"肩寬約24cm/前裙長約48cm後裙長約51cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","RDM3T-EROSE","3-4歲","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","PDO6-12M-EROSE","6-12個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CDP18M-EROSE","12-18個月","女",,"肩寬約20cm/總長約40cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CDO18M-EROSE","12-18個月","女",,"肩寬約24cm/袖長約27.5cm/總長約46cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","CDO2T-EROSE","2-3歲","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KTO18M-EROSE","12-18個月","女",,"肩寬約24cm/袖長約24cm/總長約43cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KTO2T-EROSE","2-3歲","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KTO3T-EROSE","3-4歲","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KTG18M-EROSE","12-18個月","女",,"肩寬約24cm/袖長約24cm/總長約43cm","Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KTG2T-EROSE","2-3歲","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","KTG3T-EROSE","3-4歲","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MDO18M-EROSE","12-18個月","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MDO2T-EROSE","2-3歲","女",,,"Catalog, Search","No","Enabled",0,"simple"
"admin","base","Default","simple","MDO3T-EROSE","3-4歲","女",,,"Catalog, Search","No","Enabled",0,"simple"
