"store","sku","qty","is_in_stock"
"admin","MstBxr1yW-CB",0,"0"
"admin","MstBxr2yW-CB",0,"0"
"admin","MstBxr2yWhl-CB",0,"0"
"admin","I2-821-306-NB-UN",0,"0"
"admin","I2-821-307-NB-UN",0,"0"
"admin","I2-822-306-NB-UN",0,"0"
"admin","I2-822-307-NB-UN",0,"0"
"admin","I2-819-306-NB-UN",0,"0"
"admin","I2-819-307-NB-UN",0,"0"
"admin","I20-776-273-BU-UN",0,"0"
"admin","I20-775-273-TG-UN",0,"0"
"admin","I20-713-273-TG-UN",0,"0"
"admin","I2-836-304-TG-UN",0,"0"
"admin","BBR-Navy9m-UN",0,"0"
"admin","BBR-Navy18m-UN",0,"0"
"admin","RWL-Navy-9mo-UN",0,"0"
"admin","RWL-Navy-18mo-UN",0,"0"
"admin","SH-Wht-12mo-UN",0,"0"
"admin","SH-Wht-18mo-UN",0,"0"
"admin","2PCPOPLINWHT-12M-UN",0,"0"
"admin","2PCPOPLINWHT-18M-UN",0,"0"
"admin","2PCPOPLINWHT-24M-UN",0,"0"
"admin","I10-816-305-TG-UN",0,"0"
"admin","RDBlmr-Wht-6mo-UN",0,"0"
"admin","RDBlmr-Wht-9mo-UN",0,"0"
"admin","SHFloral-Pnk-12mo-UN",0,"0"
"admin","SHFloral-Pnk-24mo-UN",0,"0"
"admin","35NFE01S-EdgePub",0,"0"
"admin","36TFE01S-EdgePub",0,"0"
"admin","36WFC01S-EdgePub",0,"0"
"admin","47AFW01S-EdgePub",0,"0"
