"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","msrp_enabled","msrp_display_actual_price_type","options_container","url_path","age","gallery","dimension","country_of_manufacture","price","special_price","cost","weight","msrp","color","visibility","featured","enable_googlecheckout","is_recurring","status","manufacturer","tax_class_id","description","short_description","faq","material","warnings","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple",,"RB-PD-10-PLUIE",0,"兒童雨靴-甜心泡泡糖 Size 10","pluie-pluie-polka-dot-rain-boot-size-10","Use config","Use config","Block after Info Column","pluie-pluie-polka-dot-rain-boot-size-10.html",,,"雨鞋內墊約18.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","可愛甜美的亮麗波爾卡圓點！替惱人的雨季帶來清新的氣息！這麼甜美的可愛雨鞋，寶貝一定會堅持穿著不肯脫下來！鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,,,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-甜心泡泡糖 Size 10",0,"simple",,
"admin","base","Default","simple",,"RU-PD-PLUIE",0,"兒童雨傘-甜心泡泡糖","pluie-pluie-polka-dot-umbrella","Use config","Use config","Block after Info Column","pluie-pluie-polka-dot-umbrella.html",,,"One-size (傘架長度約48cm)","China",620,765,,1,554,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛亮眼的雨天必備品</li> <li>傘柄開闔輕鬆容易</li> <li>圓角包邊，孩子不易受傷</li> ","繽紛亮眼的彩色泡泡糖雨傘，替小小甜心們在陰暗的天氣，帶來一抹清新的愉悅氣息。不論晴天、雨天，寶貝們一定都對這把雨傘愛不釋手。好開闔的傘柄與安全的圓角包邊，絕對是兒童雨傘的最佳選擇。別忘了幫寶貝搭配一系列的雨鞋和雨衣喔",,"100%聚酯纖維",,5,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨傘-甜心泡泡糖",0,"simple",,
"admin","base","Default","simple",,"RC-GP-1-PLUIE",0,"兒童雨衣-俏麗綠格 Size 1/2","pluie-pluie-green-plaid-raincoat-size1to3","Use config","Use config","Block after Info Column","pluie-pluie-green-plaid-raincoat-size1to3-324.html","1〜3歲",,"肩寬約28cm,總長約43cm,袖長約24cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-俏麗綠格 Size 1/2",0,"simple",,
"admin","base","Default","simple",,"RC-GP-2-PLUIE",0,"兒童雨衣-俏麗綠格 Size 2/3","pluie-pluie-green-plaid-raincoat-size2to4","Use config","Use config","Block after Info Column","pluie-pluie-green-plaid-raincoat-size2to4-325.html","2〜4歲 ",,"肩寬約30cm,總長約48.5cm,袖長約28cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",3,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-俏麗綠格 Size 2/3",0,"simple",,
"admin","base","Default","simple",,"RC-GP-4-PLUIE",0,"兒童雨衣-俏麗綠格 Size 4/5","pluie-pluie-green-plaid-raincoat-size4to6","Use config","Use config","Block after Info Column","pluie-pluie-green-plaid-raincoat-size4to6-326.html","4〜6歲",,"肩寬約32cm,總長約58cm,袖長約36cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",3,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-俏麗綠格 Size 4/5",0,"simple",,
"admin","base","Default","simple",,"RB-GP-6-PLUIE",0,"兒童雨靴-俏麗綠格 Size 6","pluie-pluie-green-plaid-rain-boot-size-6","Use config","Use config","Block after Info Column","pluie-pluie-green-plaid-rain-boot-size-6.html",,,"雨鞋內墊約14.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","優雅的英式格紋印花，配色亮麗好看，寶貝穿上它，馬上就能成為吸睛的甜美小名媛。鞋上的把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-俏麗綠格 Size 6",0,"simple",,
"admin","base","Default","simple",,"RB-GP-8-PLUIE",0,"兒童雨靴-俏麗綠格 Size 8","pluie-pluie-green-plaid-rain-boot-size-8","Use config","Use config","Block after Info Column","pluie-pluie-green-plaid-rain-boot-size-8.html",,,"雨鞋內墊約16.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","優雅的英式格紋印花，配色亮麗好看，寶貝穿上它，馬上就能成為吸睛的甜美小名媛。鞋上的把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",3,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-俏麗綠格 Size 8",0,"simple",,
"admin","base","Default","simple",,"RB-GP-10-PLUIE",0,"兒童雨靴-俏麗綠格 Size 10","pluie-pluie-green-plaid-rain-boot-size-10","Use config","Use config","Block after Info Column","pluie-pluie-green-plaid-rain-boot-size-10.html",,,"雨鞋內墊約18.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","優雅的英式格紋印花，配色亮麗好看，寶貝穿上它，馬上就能成為吸睛的甜美小名媛。鞋上的把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",3,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-俏麗綠格 Size 10",0,"simple",,
"admin","base","Default","simple",,"RU-GP-PLUIE",0,"兒童雨傘-俏麗綠格","pluie-pluie-green-plaid-umbrella","Use config","Use config","Block after Info Column","pluie-pluie-green-plaid-umbrella-330.html",,,"One-size (傘架長度約48cm)","China",620,765,,1,554,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛亮眼的雨天必備品</li> <li>傘柄開闔輕鬆容易</li> <li>圓角包邊，孩子不易受傷</li> ","搶眼的英式格紋印花，配色俏麗獨特，不論晴天、雨天，寶貝們一定都對這把雨傘愛不釋手。好開闔的傘柄與安全的圓角包邊，絕對是兒童雨傘的最佳選擇。別忘了幫寶貝搭配一系列的雨鞋和雨衣喔！ ",,"100%聚酯纖維",,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨傘-俏麗綠格",0,"simple",,
"admin","base","Default","simple",,"RC-RK-1-PLUIE",0,"兒童雨衣-宇宙小火箭 Size 1/2","pluie-pluie-rocket-raincoat-size1to3","Use config","Use config","Block after Info Column","pluie-pluie-rocket-raincoat-size1to3.html","1〜3歲",,"肩寬約28cm,總長約43cm,袖長約24cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-宇宙小火箭 Size 1/2",0,"simple",,
"admin","base","Default","simple",,"RC-RK-2-PLUIE",0,"兒童雨衣-宇宙小火箭 Size 2/3","pluie-pluie-rocket-raincoat-size2to4","Use config","Use config","Block after Info Column","pluie-pluie-rocket-raincoat-size2to4.html","2〜4歲 ",,"肩寬約30cm,總長約48.5cm,袖長約28cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-宇宙小火箭 Size 2/3",0,"simple",,
"admin","base","Default","simple",,"RC-RK-4-PLUIE",0,"兒童雨衣-宇宙小火箭 Size 4/5","pluie-pluie-rocket-raincoat-size4to6","Use config","Use config","Block after Info Column","pluie-pluie-rocket-raincoat-size4to6.html","4〜6歲",,"肩寬約32cm,總長約58cm,袖長約36cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-宇宙小火箭 Size 4/5",0,"simple",,
"admin","base","Default","simple",,"RB-RK-6-PLUIE",0,"兒童雨靴-宇宙小火箭 Size 6","pluie-pluie-rockets-rain-boot-size-6","Use config","Use config","Block after Info Column","pluie-pluie-rockets-rain-boot-size-6.html",,,"雨鞋內墊約14.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","俏皮的鮮豔小火箭，最適合穿著它在雨中到處冒險，或是讓它陪伴寶貝一起去上學。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！ ",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-宇宙小火箭 Size 6",0,"simple",,
"admin","base","Default","simple",,"RB-RK-8-PLUIE",0,"兒童雨靴-宇宙小火箭 Size 8","pluie-pluie-rockets-rain-boot-size-8","Use config","Use config","Block after Info Column","pluie-pluie-rockets-rain-boot-size-8.html",,,"雨鞋內墊約16.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","俏皮的鮮豔小火箭，最適合穿著它在雨中到處冒險，或是讓它陪伴寶貝一起去上學。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！ ",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-宇宙小火箭 Size 8",0,"simple",,
"admin","base","Default","simple",,"RB-RK-10-PLUIE",0,"兒童雨靴-宇宙小火箭 Size 10","pluie-pluie-rockets-rain-boot-size-10","Use config","Use config","Block after Info Column","pluie-pluie-rockets-rain-boot-size-10.html",,,"雨鞋內墊約18.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","俏皮的鮮豔小火箭，最適合穿著它在雨中到處冒險，或是讓它陪伴寶貝一起去上學。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！ ",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-宇宙小火箭 Size 10",0,"simple",,
"admin","base","Default","simple",,"RU-RK-PLUIE",0,"兒童雨傘-宇宙小火箭","pluie-pluie-rocket-umbrella","Use config","Use config","Block after Info Column","pluie-pluie-rocket-umbrella.html",,,"One-size (傘架長度約48cm)","China",620,765,,1,554,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛亮眼的雨天必備品</li> <li>傘柄開闔輕鬆容易</li> <li>圓角包邊，孩子不易受傷</li> ","淘氣寶貝們，一起來個雨天大冒險吧！不論晴天、雨天，孩子們一定都對這把雨傘愛不釋手。好開闔的傘柄與安全的圓角包邊，絕對是兒童雨傘的最佳選擇。別忘了幫寶貝搭配一系列的雨鞋和雨衣喔！  ",,"100%聚酯纖維",,4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨傘-宇宙小火箭",0,"simple",,
"admin","base","Default","simple",,"R2C-NY-1-PLUIE",0,"兒童雨衣-透明海軍藍 Size 1/2","pluie-pluie-transparent-navy-blue-raincoat-size1to3","Use config","Use config","Block after Info Column","pluie-pluie-transparent-navy-blue-raincoat-size1to3.html","1〜3歲",,"肩寬約28cm,總長約43cm,袖長約24cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",0,0,1,0,0,1,1,1,0,1,0,,,1,0,1,1,1,0,1,0,0,0,1,"兒童雨衣-透明海軍藍 Size 1/2",0,"simple",,
"admin","base","Default","simple",,"R2C-NY-2-PLUIE",0,"兒童雨衣-透明海軍藍 Size 2/3","pluie-pluie-transparent-navy-blue-raincoat-size2to4","Use config","Use config","Block after Info Column","pluie-pluie-transparent-navy-blue-raincoat-size2to4.html","2〜4歲 ",,"肩寬約30cm,總長約48.5cm,袖長約28cm","China",1490,1890,,1,1289,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-透明海軍藍 Size 2/3",0,"simple",,
"admin","base","Default","simple",,"R2C-NY-4-PLUIE",0,"兒童雨衣-透明海軍藍 Size 4/5","pluie-pluie-transparent-navy-blue-raincoat-size4to6","Use config","Use config","Block after Info Column","pluie-pluie-transparent-navy-blue-raincoat-size4to6.html","4〜6歲",,"肩寬約32cm,總長約58cm,袖長約36cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-透明海軍藍 Size 4/5",0,"simple",,
